#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B5DA9C
#Date Time: 2025-03-02 14:43:30.767
#Sample rate: 1.2987e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 20 mV Sample Mode: Average

Time (s),Channel 1 (V)
-0.004317869268668206,0.0006110237001857361
-0.004317099268668207,-0.0003925712131878816
-0.004316329268668206,-5.803957539713203e-05
-0.004315559268668206,0.0002764920623945302
-0.004314789268668207,0.0002764920623945302
-0.004314019268668206,0.0006110237001861925
-0.004313249268668207,-0.0003925712131887943
-0.004312479268668207,-5.803957539728415e-05
-0.004311709268668206,0.0002764920623945302
-0.004310939268668206,0.0002764920623945302
-0.004310169268668207,0.0002764920623945302
-0.004309399268668206,0.0006110237001863446
-0.004308629268668207,0.000945555337977547
-0.004307859268668206,0.0006110237001861925
-0.004307089268668206,0.0006110237001864967
-0.004306319268668207,0.0009455553379776992
-0.004305549268668206,0.0009455553379778513
-0.004304779268668207,-0.0003925712131887943
-0.004304009268668207,0.0009455553379772428
-0.004303239268668206,-5.803957539758841e-05
-0.004302469268668206,-0.001061634488772115
-0.004301699268668207,-0.0003925712131887943
-0.004300929268668206,-0.0003925712131883379
-0.004300159268668207,0.0006110237001852798
-0.004299389268668206,0.0006110237001861925
-0.004298619268668207,0.001280086975769209
-0.004297849268668207,0.0006110237001864967
-0.004297079268668206,-5.803957539667565e-05
-0.004296309268668206,0.0009455553379778513
-0.004295539268668207,0.0009455553379778513
-0.004294769268668206,0.0002764920623951387
-0.004293999268668206,0.001614618613561176
-0.004293229268668207,0.0002764920623945302
-0.004292459268668206,0.0002764920623949866
-0.004291689268668207,0.001280086975768601
-0.004290919268668206,0.0002764920623945302
-0.004290149268668207,0.0002764920623945302
-0.004289379268668207,0.0002764920623945302
-0.004288609268668206,0.0006110237001861925
-0.004287839268668206,0.0006110237001861925
-0.004287069268668207,-0.0003925712131883378
-0.004286299268668206,0.0009455553379773949
-0.004285529268668206,-5.803957539713203e-05
-0.004284759268668207,-0.001061634488772115
-0.004283989268668206,-5.803957539743629e-05
-0.004283219268668207,-0.0007271028509798445
-0.004282449268668206,0.0009455553379778513
-0.004281679268668207,0.0009455553379778513
-0.004280909268668207,0.001280086975769361
-0.004280139268668206,0.0002764920623945302
-0.004279369268668206,0.0002764920623945302
-0.004278599268668207,-5.803957539697992e-05
-0.004277829268668206,0.0006110237001861925
-0.004277059268668206,0.0006110237001861925
-0.004276289268668207,0.0009455553379778513
-0.004275519268668206,0.0009455553379773949
-0.004274749268668207,-5.803957539621935e-05
-0.004273979268668206,-5.803957539713203e-05
-0.004273209268668207,-0.0007271028509801488
-0.004272439268668207,0.0009455553379770906
-0.004271669268668206,0.0002764920623943781
-0.004270899268668206,-5.803957539713203e-05
-0.004270129268668207,0.0002764920623943781
-0.004269359268668206,-0.0003925712131881858
-0.004268589268668206,0.0009455553379778513
-0.004267819268668207,0.001949150251352835
-0.004267049268668206,0.0002764920623945302
-0.004266279268668207,0.0002764920623945302
-0.004265509268668206,0.0002764920623945302
-0.004264739268668207,-5.803957539697992e-05
-0.004263969268668207,-5.803957539713203e-05
-0.004263199268668206,-0.0003925712131881858
-0.004262429268668206,0.0009455553379778513
-0.004261659268668207,0.0009455553379778513
-0.004260889268668206,0.001949150251352226
-0.004260119268668206,0.0006110237001861925
-0.004259349268668207,-0.0003925712131887943
-0.004258579268668206,0.0002764920623943781
-0.004257809268668207,-5.803957539682775e-05
-0.004257039268668206,-5.803957539713203e-05
-0.004256269268668207,-0.0003925712131886422
-0.004255499268668207,-5.803957539728415e-05
-0.004254729268668206,-5.803957539728416e-05
-0.004253959268668206,-0.0003925712131887943
-0.004253189268668207,-0.000727102850980301
-0.004252419268668206,0.0006110237001858883
-0.004251649268668206,-5.803957539713203e-05
-0.004250879268668207,-5.803957539713203e-05
-0.004250109268668206,0.001280086975769361
-0.004249339268668207,0.0009455553379781555
-0.004248569268668206,-5.803957539713203e-05
-0.004247799268668207,0.0009455553379773948
-0.004247029268668207,0.0002764920623948345
-0.004246259268668206,0.0009455553379776992
-0.004245489268668206,0.0006110237001861925
-0.004244719268668207,-0.0007271028509798446
-0.004243949268668206,-0.0003925712131886422
-0.004243179268668206,-5.803957539713203e-05
-0.004242409268668207,0.0006110237001861925
-0.004241639268668206,0.0002764920623942259
-0.004240869268668207,-5.803957539682775e-05
-0.004240099268668206,0.0006110237001861925
-0.004239329268668207,0.0006110237001861925
-0.004238559268668207,0.0002764920623946823
-0.004237789268668206,0.0006110237001857361
-0.004237019268668206,-0.0003925712131887943
-0.004236249268668207,-5.803957539728415e-05
-0.004235479268668206,0.0006110237001863446
-0.004234709268668206,0.0009455553379778513
-0.004233939268668207,0.0002764920623945302
-0.004233169268668206,0.001280086975768601
-0.004232399268668207,0.0002764920623954429
-0.004231629268668206,-5.803957539713203e-05
-0.004230859268668207,-0.0007271028509801488
-0.004230089268668207,-0.0003925712131889464
-0.004229319268668206,0.0009455553379776992
-0.004228549268668206,0.0006110237001861925
-0.004227779268668207,0.0002764920623946823
-0.004227009268668206,-5.803957539728416e-05
-0.004226239268668206,-0.0003925712131887943
-0.004225469268668207,-5.803957539713203e-05
-0.004224699268668206,0.0002764920623945302
-0.004223929268668207,0.0002764920623945302
-0.004223159268668206,0.0009455553379778513
-0.004222389268668207,0.0002764920623945302
-0.004221619268668207,0.0002764920623945302
-0.004220849268668206,0.0006110237001860404
-0.004220079268668206,0.0002764920623945302
-0.004219309268668207,0.000945555337977547
-0.004218539268668206,-0.0003925712131887943
-0.004217769268668206,-0.0003925712131887943
-0.004216999268668207,-5.803957539713203e-05
-0.004216229268668206,0.0009455553379769385
-0.004215459268668207,-5.803957539621935e-05
-0.004214689268668206,0.0009455553379778513
-0.004213919268668207,0.0009455553379778513
-0.004213149268668207,0.0002764920623948345
-0.004212379268668206,0.0002764920623943781
-0.004211609268668206,-5.803957539713203e-05
-0.004210839268668207,0.0009455553379773948
-0.004210069268668206,-0.0003925712131886422
-0.004209299268668206,-5.803957539713203e-05
-0.004208529268668207,0.0006110237001861925
-0.004207759268668206,-0.000392571213187273
-0.004206989268668207,0.001280086975767992
-0.004206219268668206,-5.803957539713203e-05
-0.004205449268668207,0.0006110237001861925
-0.004204679268668207,-0.0003925712131883378
-0.004203909268668206,-5.80395753969799e-05
-0.004203139268668206,0.0002764920623945302
-0.004202369268668207,0.0002764920623945302
-0.004201599268668206,0.0002764920623946823
-0.004200829268668206,0.0006110237001861925
-0.004200059268668207,0.0006110237001861925
-0.004199289268668206,-5.803957539713203e-05
-0.004198519268668207,-5.803957539713203e-05
-0.004197749268668206,-5.803957539713203e-05
-0.004196979268668207,0.0006110237001861925
-0.004196209268668207,0.0006110237001861925
-0.004195439268668206,0.0009455553379776992
-0.004194669268668206,0.0006110237001861925
-0.004193899268668207,0.0009455553379776992
-0.004193129268668206,0.001280086975769209
-0.004192359268668206,0.0006110237001861925
-0.004191589268668207,-0.0007271028509804531
-0.004190819268668206,-0.0007271028509798445
-0.004190049268668207,-5.803957539774059e-05
-0.004189279268668206,0.0002764920623945302
-0.004188509268668207,0.0002764920623945302
-0.004187739268668207,-5.803957539697992e-05
-0.004186969268668206,0.0002764920623943781
-0.004186199268668206,-5.803957539713203e-05
-0.004185429268668207,-5.803957539713203e-05
-0.004184659268668206,0.0006110237001863446
-0.004183889268668206,0.0009455553379778513
-0.004183119268668207,-0.0003925712131887943
-0.004182349268668206,0.000276492062395443
-0.004181579268668207,0.001280086975768601
-0.004180809268668206,0.0002764920623945302
-0.004180039268668207,-5.803957539713203e-05
-0.004179269268668207,0.0006110237001858883
-0.004178499268668206,0.001280086975768905
-0.004177729268668206,-5.803957539713203e-05
-0.004176959268668207,-5.803957539713203e-05
-0.004176189268668206,-5.803957539713203e-05
-0.004175419268668206,-5.803957539713203e-05
-0.004174649268668207,-0.0003925712131887943
-0.004173879268668206,0.0002764920623945302
-0.004173109268668207,0.0002764920623945302
-0.004172339268668206,0.0006110237001861925
-0.004171569268668207,-5.803957539713203e-05
-0.004170799268668207,0.0006110237001858883
-0.004170029268668206,0.0006110237001860404
-0.004169259268668206,0.0002764920623945302
-0.004168489268668207,0.0002764920623945302
-0.004167719268668206,0.0009455553379770906
-0.004166949268668206,-0.0007271028509804531
-0.004166179268668206,-0.0007271028509804531
-0.004165409268668206,0.0002764920623945302
-0.004164639268668207,0.0002764920623945302
-0.004163869268668206,0.0009455553379778513
-0.004163099268668207,0.0006110237001861925
-0.004162329268668207,-0.0003925712131883378
-0.004161559268668206,0.0009455553379773949
-0.004160789268668206,-5.803957539713203e-05
-0.004160019268668207,0.0006110237001858883
-0.004159249268668206,-5.803957539728416e-05
-0.004158479268668206,-0.00039257121318849
-0.004157709268668206,0.0002764920623945302
-0.004156939268668206,0.0002764920623945302
-0.004156169268668207,0.0002764920623945302
-0.004155399268668206,0.0009455553379778513
-0.004154629268668207,-5.803957539713203e-05
-0.004153859268668207,0.0002764920623943781
-0.004153089268668206,-0.0003925712131886422
-0.004152319268668206,-5.803957539713203e-05
-0.004151549268668207,-0.0003925712131886422
-0.004150779268668206,0.0006110237001860404
-0.004150009268668206,0.0002764920623943781
-0.004149239268668206,-5.803957539713203e-05
-0.004148469268668206,0.0006110237001858883
-0.004147699268668207,0.0002764920623946823
-0.004146929268668206,-0.0003925712131887943
-0.004146159268668207,-5.803957539713203e-05
-0.004145389268668207,0.0002764920623943781
-0.004144619268668206,0.0002764920623948345
-0.004143849268668206,0.0009455553379778513
-0.004143079268668207,0.0002764920623948345
-0.004142309268668206,0.0006110237001860404
-0.004141539268668206,0.0002764920623943781
-0.004140769268668206,-5.803957539713203e-05
-0.004139999268668206,-5.803957539713203e-05
-0.004139229268668207,-5.803957539713203e-05
-0.004138459268668206,-5.803957539713203e-05
-0.004137689268668207,0.0009455553379778513
-0.004136919268668207,0.0006110237001863446
-0.004136149268668206,-0.0003925712131886422
-0.004135379268668206,-5.803957539713203e-05
-0.004134609268668207,0.0002764920623943781
-0.004133839268668206,0.0002764920623942259
-0.004133069268668206,-0.00039257121318849
-0.004132299268668206,0.0002764920623945302
-0.004131529268668206,0.0002764920623951387
-0.004130759268668207,0.000945555337977547
-0.004129989268668206,-5.803957539713203e-05
-0.004129219268668207,0.0006110237001861925
-0.004128449268668207,0.001614618613560719
-0.004127679268668206,0.000945555337977547
-0.004126909268668206,0.0002764920623945302
-0.004126139268668207,0.0006110237001860404
-0.004125369268668206,0.0002764920623940738
-0.004124599268668206,-0.0007271028509801488
-0.004123829268668206,-5.803957539713203e-05
-0.004123059268668206,0.0006110237001858883
-0.004122289268668207,0.0002764920623946823
-0.004121519268668206,-5.803957539713203e-05
-0.004120749268668207,0.0002764920623945302
-0.004119979268668207,-5.803957539697992e-05
-0.004119209268668206,0.0006110237001866488
-0.004118439268668206,0.001614618613561176
-0.004117669268668207,0.001280086975769666
-0.004116899268668206,0.0006110237001863446
-0.004116129268668206,0.0009455553379772427
-0.004115359268668206,-0.0003925712131887943
-0.004114589268668206,0.0002764920623936174
-0.004113819268668207,-0.0007271028509799966
-0.004113049268668206,0.0006110237001861925
-0.004112279268668207,0.0006110237001861925
-0.004111509268668207,0.0002764920623946823
-0.004110739268668206,0.0009455553379773949
-0.004109969268668206,-5.803957539713203e-05
-0.004109199268668207,0.0009455553379773948
-0.004108429268668206,-0.000727102850980301
-0.004107659268668206,-0.0003925712131889464
-0.004106889268668206,-0.0007271028509804531
-0.004106119268668206,0.0009455553379769385
-0.004105349268668207,-5.803957539667558e-05
-0.004104579268668206,0.001280086975769514
-0.004103809268668207,0.0002764920623945302
-0.004103039268668207,0.0006110237001860404
-0.004102269268668206,-0.0007271028509801488
-0.004101499268668206,-5.803957539713203e-05
-0.004100729268668207,-0.0003925712131886422
-0.004099959268668206,-5.80395753969799e-05
-0.004099189268668206,0.0002764920623943781
-0.004098419268668206,-5.803957539713203e-05
-0.004097649268668206,0.0009455553379781555
-0.004096879268668207,0.001280086975769361
-0.004096109268668206,0.0009455553379778513
-0.004095339268668207,0.001280086975769514
-0.004094569268668207,0.0002764920623949867
-0.004093799268668206,0.0002764920623945302
-0.004093029268668206,0.0002764920623945302
-0.004092259268668207,0.001280086975769514
-0.004091489268668206,0.0006110237001858883
-0.004090719268668207,-5.803957539652347e-05
-0.004089949268668206,-0.0003925712131887943
-0.004089179268668206,-5.803957539743629e-05
-0.004088409268668207,-0.0003925712131886422
-0.004087639268668206,-5.803957539713203e-05
-0.004086869268668207,-5.803957539713203e-05
-0.004086099268668207,-5.803957539713203e-05
-0.004085329268668206,-5.803957539682778e-05
-0.004084559268668206,0.0006110237001861925
-0.004083789268668207,0.0006110237001861925
-0.004083019268668206,-5.803957539713203e-05
-0.004082249268668207,-5.803957539713203e-05
-0.004081479268668206,-5.803957539713203e-05
-0.004080709268668206,-0.0003925712131887943
-0.004079939268668207,-0.0003925712131887943
-0.004079169268668206,-0.0003925712131887943
-0.004078399268668207,0.0006110237001861925
-0.004077629268668207,0.0009455553379776992
-0.004076859268668206,0.0006110237001861925
-0.004076089268668206,0.0006110237001861925
-0.004075319268668207,0.0002764920623945302
-0.004074549268668206,-0.0003925712131883379
-0.004073779268668207,0.0006110237001852798
-0.004073009268668206,-0.0003925712131887943
-0.004072239268668206,0.0006110237001855839
-0.004071469268668207,-5.80395753968278e-05
-0.004070699268668206,0.0006110237001861925
-0.004069929268668207,-0.0003925712131887943
-0.004069159268668207,-5.803957539728415e-05
-0.004068389268668206,-0.00039257121318849
-0.004067619268668206,0.0002764920623945302
-0.004066849268668207,-0.001061634488772115
-0.004066079268668206,-5.803957539667565e-05
-0.004065309268668207,0.0009455553379769386
-0.004064539268668206,0.0006110237001861925
-0.004063769268668206,-0.0003925712131881858
-0.004062999268668207,0.000276492062394226
-0.004062229268668206,0.0002764920623945302
-0.004061459268668207,0.0006110237001861925
-0.004060689268668207,0.0002764920623946823
-0.004059919268668206,0.0002764920623946823
-0.004059149268668206,0.0006110237001861925
-0.004058379268668207,-5.803957539713203e-05
-0.004057609268668206,0.0009455553379776992
-0.004056839268668207,0.0006110237001864967
-0.004056069268668206,0.0006110237001861925
-0.004055299268668206,0.0006110237001852797
-0.004054529268668207,-0.0003925712131883378
-0.004053759268668206,0.0006110237001861925
-0.004052989268668207,0.0006110237001861925
-0.004052219268668207,-0.0003925712131883378
-0.004051449268668206,0.0006110237001861925
-0.004050679268668206,0.0006110237001861925
-0.004049909268668207,-5.803957539713203e-05
-0.004049139268668206,0.0002764920623942259
-0.004048369268668207,-0.0003925712131881857
-0.004047599268668206,-5.803957539713203e-05
-0.004046829268668206,-5.803957539713203e-05
-0.004046059268668207,-5.803957539713203e-05
-0.004045289268668206,0.0002764920623945302
-0.004044519268668206,-0.0003925712131887943
-0.004043749268668207,0.000611023700185736
-0.004042979268668206,0.001280086975769514
-0.004042209268668206,0.001280086975769514
-0.004041439268668207,-5.803957539713203e-05
-0.004040669268668206,-0.0007271028509793882
-0.004039899268668207,0.001614618613559046
-0.004039129268668206,-0.0003925712131887943
-0.004038359268668206,-0.0003925712131881858
-0.004037589268668207,0.000276492062394226
-0.004036819268668206,0.0006110237001861925
-0.004036049268668206,0.0002764920623945302
-0.004035279268668207,0.0002764920623945302
-0.004034509268668206,0.0006110237001860404
-0.004033739268668206,0.0002764920623945302
-0.004032969268668207,-0.0003925712131887943
-0.004032199268668206,-0.001061634488771507
-0.004031429268668207,0.0002764920623933131
-0.004030659268668206,0.0002764920623945302
-0.004029889268668207,0.0002764920623945302
-0.004029119268668207,0.001280086975769057
-0.004028349268668206,0.001614618613560567
-0.004027579268668206,0.0002764920623945302
-0.004026809268668207,0.0002764920623945302
-0.004026039268668206,-0.00039257121318849
-0.004025269268668206,0.0002764920623945302
-0.004024499268668207,0.0002764920623945302
-0.004023729268668206,-5.803957539728416e-05
-0.004022959268668207,-0.00039257121318849
-0.004022189268668206,0.0009455553379778513
-0.004021419268668207,-0.0003925712131881858
-0.004020649268668207,-5.803957539728415e-05
-0.004019879268668206,0.0006110237001858883
-0.004019109268668206,-5.803957539713203e-05
-0.004018339268668207,0.0006110237001858883
-0.004017569268668206,0.0002764920623942259
-0.004016799268668206,-0.0003925712131887943
-0.004016029268668207,0.001614618613561176
-0.004015259268668206,-5.803957539713203e-05
-0.004014489268668207,-5.803957539713203e-05
-0.004013719268668206,0.0002764920623945302
-0.004012949268668207,-5.803957539697992e-05
-0.004012179268668207,-5.803957539713203e-05
-0.004011409268668206,0.0006110237001858883
-0.004010639268668206,-5.803957539713203e-05
-0.004009869268668207,0.0006110237001858883
-0.004009099268668206,0.000945555337977547
-0.004008329268668206,0.0002764920623945302
-0.004007559268668207,0.0002764920623945302
-0.004006789268668206,0.0002764920623943781
-0.004006019268668207,-5.803957539682775e-05
-0.004005249268668206,-0.0003925712131887943
-0.004004479268668207,-5.803957539728415e-05
-0.004003709268668207,0.0006110237001858883
-0.004002939268668206,-0.0007271028509798445
-0.004002169268668206,0.0006110237001861925
-0.004001399268668207,0.0006110237001861925
-0.004000629268668206,0.0009455553379773949
-0.003999859268668206,-5.803957539713203e-05
-0.003999089268668207,-0.0003925712131887943
-0.003998319268668206,-5.803957539713203e-05
-0.003997549268668207,-5.803957539713203e-05
-0.003996779268668206,0.0002764920623945302
-0.003996009268668207,-5.803957539697992e-05
-0.003995239268668207,0.0002764920623943781
-0.003994469268668206,0.0006110237001861925
-0.003993699268668206,0.0006110237001861925
-0.003992929268668207,-0.0003925712131883378
-0.003992159268668206,-5.803957539713203e-05
-0.003991389268668206,-5.803957539713203e-05
-0.003990619268668207,-5.803957539713203e-05
-0.003989849268668206,0.0002764920623946823
-0.003989079268668207,0.0006110237001858883
-0.003988309268668206,0.0002764920623945302
-0.003987539268668207,0.0002764920623945302
-0.003986769268668207,0.0002764920623945302
-0.003985999268668206,-0.001061634488771659
-0.003985229268668206,-5.803957539713203e-05
-0.003984459268668207,0.0009455553379773948
-0.003983689268668206,0.0009455553379776992
-0.003982919268668206,0.0006110237001861925
-0.003982149268668207,-0.0003925712131887943
-0.003981379268668206,0.0006110237001861925
-0.003980609268668207,0.0006110237001861925
-0.003979839268668206,0.0006110237001861925
-0.003979069268668207,-0.0003925712131883378
-0.003978299268668207,-5.803957539728415e-05
-0.003977529268668206,-5.80395753969799e-05
-0.003976759268668206,0.0002764920623945302
-0.003975989268668207,0.000945555337977547
-0.003975219268668206,0.000945555337977547
-0.003974449268668206,0.0002764920623945302
-0.003973679268668207,0.0006110237001861925
-0.003972909268668206,-0.00139616612656256
-0.003972139268668207,-5.803957539834916e-05
-0.003971369268668206,0.0002764920623945302
-0.003970599268668207,0.001280086975769057
-0.003969829268668207,-5.803957539652358e-05
-0.003969059268668206,-5.803957539713203e-05
-0.003968289268668206,-5.803957539713203e-05
-0.003967519268668207,0.0002764920623943781
-0.003966749268668206,-0.00039257121318849
-0.003965979268668206,0.0002764920623945302
-0.003965209268668207,-0.0003925712131887943
-0.003964439268668206,0.0002764920623945302
-0.003963669268668207,0.0002764920623945302
-0.003962899268668206,0.0002764920623945302
-0.003962129268668207,-5.803957539697992e-05
-0.003961359268668207,0.001280086975768905
-0.003960589268668206,0.0009455553379773949
-0.003959819268668206,-5.803957539713203e-05
-0.003959049268668207,0.0002764920623943781
-0.003958279268668206,0.0006110237001860404
-0.003957509268668206,0.0002764920623945302
-0.003956739268668207,-5.803957539713203e-05
-0.003955969268668206,0.0006110237001855839
-0.003955199268668207,-5.803957539652347e-05
-0.003954429268668206,0.0002764920623945302
-0.003953659268668207,0.0009455553379778513
-0.003952889268668207,-5.803957539667558e-05
-0.003952119268668206,-0.00039257121318849
-0.003951349268668206,0.0002764920623945302
-0.003950579268668207,0.001280086975769057
-0.003949809268668206,0.0006110237001864967
-0.003949039268668206,0.001280086975769514
-0.003948269268668207,0.0002764920623945302
-0.003947499268668206,-0.0003925712131881858
-0.003946729268668207,0.0002764920623939217
-0.003945959268668206,0.0006110237001861925
-0.003945189268668207,-5.803957539713203e-05
-0.003944419268668207,0.0006110237001858883
-0.003943649268668206,0.0009455553379773949
-0.003942879268668206,-5.803957539713203e-05
-0.003942109268668207,-0.0003925712131886422
-0.003941339268668206,0.0006110237001860404
-0.003940569268668206,0.0002764920623945302
-0.003939799268668207,-5.803957539713203e-05
-0.003939029268668206,0.0006110237001858883
-0.003938259268668207,0.0002764920623948345
-0.003937489268668206,-0.0003925712131887943
-0.003936719268668207,0.0006110237001861925
-0.003935949268668207,0.0002764920623946823
-0.003935179268668206,-0.0007271028509801488
-0.003934409268668206,-5.803957539713203e-05
-0.003933639268668207,0.0002764920623943781
-0.003932869268668206,-5.80395753969799e-05
-0.003932099268668206,0.0002764920623945302
-0.003931329268668207,0.0002764920623945302
-0.003930559268668206,0.0002764920623936174
-0.003929789268668207,-0.0007271028509795404
-0.003929019268668206,0.0006110237001861925
-0.003928249268668207,0.0006110237001861925
-0.003927479268668207,0.0006110237001861925
-0.003926709268668206,0.0002764920623943781
-0.003925939268668206,-5.803957539713203e-05
-0.003925169268668207,0.0009455553379773948
-0.003924399268668206,-5.803957539728416e-05
-0.003923629268668206,-0.0003925712131887943
-0.003922859268668207,0.0006110237001861925
-0.003922089268668206,0.0002764920623948345
-0.003921319268668207,0.0006110237001858883
-0.003920549268668206,0.0002764920623945302
-0.003919779268668207,0.0006110237001861925
-0.003919009268668207,0.0002764920623946823
-0.003918239268668206,-5.803957539713203e-05
-0.003917469268668206,-5.803957539713203e-05
-0.003916699268668207,0.0002764920623943781
-0.003915929268668206,0.0006110237001860404
-0.003915159268668206,0.0002764920623945302
-0.003914389268668206,0.0006110237001861925
-0.003913619268668206,-0.00039257121318849
-0.003912849268668207,-5.803957539743631e-05
-0.003912079268668206,0.0006110237001861925
-0.003911309268668207,0.0002764920623945302
-0.003910539268668207,0.0002764920623945302
-0.003909769268668206,0.001614618613560567
-0.003908999268668206,0.0002764920623945302
