#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B5DA9C
#Date Time: 2025-02-03 19:06:51.911
#Sample rate: 625.34Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 1 V
#Negative Supply: Rdy
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-2.868839067147792,0.0007088071716140045,-9.521997134757096e-05
-2.867239937147792,0.0007088071716140045,-9.521997134757096e-05
-2.865640807147791,0.0007088071716140045,-9.521997134757096e-05
-2.864041677147791,0.0007088071716140045,-9.521997134757096e-05
-2.862442547147792,0.0003742755338223432,-9.521997134757096e-05
-2.860843417147792,0.0003742755338223432,-9.521997134757096e-05
-2.859244287147791,0.0003742755338223432,-9.521997134757096e-05
-2.857645157147791,0.0003742755338223432,-9.521997134757096e-05
-2.856046027147792,0.0007088071716140045,-9.521997134757096e-05
-2.854446897147792,0.0007088071716140045,-9.521997134757096e-05
-2.852847767147791,0.0007088071716140045,-9.521997134757096e-05
-2.851248637147791,0.0007088071716140045,-9.521997134757096e-05
-2.849649507147792,0.0007088071716140045,-9.521997134757096e-05
-2.848050377147792,0.0007088071716140045,-9.521997134757096e-05
-2.846451247147791,0.0003742755338223432,-9.521997134757096e-05
-2.844852117147791,0.0003742755338223432,-9.521997134757096e-05
-2.843252987147792,0.0003742755338223432,-9.521997134757096e-05
-2.841653857147792,0.0003742755338223432,-9.521997134757096e-05
-2.840054727147791,0.0007088071716140045,-9.521997134757096e-05
-2.838455597147791,0.0007088071716140045,-9.521997134757096e-05
-2.836856467147792,0.0007088071716140045,-9.521997134757096e-05
-2.835257337147792,0.0007088071716140045,-9.521997134757096e-05
-2.833658207147791,0.0007088071716140045,-9.521997134757096e-05
-2.832059077147791,0.0007088071716140045,-9.521997134757096e-05
-2.830459947147792,0.0007088071716140045,-9.521997134757096e-05
-2.828860817147792,0.0003742755338223432,-9.521997134757096e-05
-2.827261687147791,0.0003742755338223432,-9.521997134757096e-05
-2.825662557147791,0.0003742755338223432,-9.521997134757096e-05
-2.824063427147792,0.0003742755338223432,-9.521997134757096e-05
-2.822464297147792,0.0007088071716140045,-9.521997134757096e-05
-2.820865167147791,0.0007088071716140045,-9.521997134757096e-05
-2.819266037147791,0.0007088071716140045,-9.521997134757096e-05
-2.817666907147792,0.0007088071716140045,-9.521997134757096e-05
-2.816067777147792,0.0007088071716140045,-9.521997134757096e-05
-2.814468647147791,0.0007088071716138524,-9.521997134757096e-05
-2.812869517147791,0.0003742755338223432,-9.521997134757096e-05
-2.811270387147792,0.0003742755338223432,-9.521997134757096e-05
-2.809671257147792,0.0003742755338223432,-9.521997134757096e-05
-2.808072127147791,0.0003742755338224954,-9.521997134757096e-05
-2.806472997147791,0.0007088071716140045,-9.521997134757096e-05
-2.804873867147792,0.0007088071716140045,-9.521997134757096e-05
-2.803274737147792,0.0007088071716140045,-9.521997134757096e-05
-2.801675607147791,0.0007088071716140045,-9.521997134757096e-05
-2.800076477147791,0.0007088071716140045,-9.521997134757096e-05
-2.798477347147792,0.0007088071716140045,-9.521997134757096e-05
-2.796878217147792,0.0007088071716140045,-9.521997134757096e-05
-2.795279087147792,0.0003742755338224954,-9.521997134757096e-05
-2.793679957147791,0.0003742755338223432,-9.521997134757096e-05
-2.792080827147791,0.0007088071716140045,-9.521997134757096e-05
-2.790481697147792,0.0003742755338223432,-9.521997134757096e-05
-2.788882567147792,0.0007088071716138524,-9.521997134757096e-05
-2.787283437147791,0.0007088071716140045,-9.521997134757096e-05
-2.785684307147791,0.0007088071716140045,-9.521997134757096e-05
-2.784085177147792,0.0007088071716140045,-9.521997134757096e-05
-2.782486047147792,0.0007088071716140045,-9.521997134757096e-05
-2.780886917147791,0.0007088071716140045,-9.521997134757096e-05
-2.779287787147791,0.0003742755338223432,-9.521997134757096e-05
-2.777688657147792,0.0003742755338223432,-9.521997134757096e-05
-2.776089527147792,0.0003742755338223432,-9.521997134757096e-05
-2.774490397147791,0.0003742755338223432,-9.521997134757096e-05
-2.772891267147791,0.0007088071716140045,-9.521997134757096e-05
-2.771292137147792,0.0007088071716140045,-9.521997134757096e-05
-2.769693007147792,0.0007088071716140045,-9.521997134757096e-05
-2.768093877147791,0.0007088071716140045,-9.521997134757096e-05
-2.766494747147791,0.0007088071716140045,-9.521997134757096e-05
-2.764895617147792,0.0007088071716140045,-9.521997134757096e-05
-2.763296487147792,0.0003742755338223432,-9.521997134757096e-05
-2.761697357147791,0.0003742755338223432,-9.521997134757096e-05
-2.760098227147791,0.0003742755338223432,-9.521997134757096e-05
-2.758499097147792,0.0007088071716140045,-9.521997134757096e-05
-2.756899967147792,0.0003742755338223432,-9.521997134757096e-05
-2.755300837147791,0.0007088071716140045,-9.521997134757096e-05
-2.753701707147791,0.0007088071716140045,-9.521997134757096e-05
-2.752102577147792,0.0007088071716140045,-9.521997134757096e-05
-2.750503447147792,0.0007088071716140045,-9.521997134757096e-05
-2.748904317147791,0.0007088071716140045,-9.521997134757096e-05
-2.747305187147791,0.0003742755338223432,-9.521997134757096e-05
-2.745706057147792,0.0003742755338223432,-9.521997134757096e-05
-2.744106927147792,0.0003742755338223432,-9.521997134757096e-05
-2.742507797147791,0.0003742755338223432,-9.521997134757096e-05
-2.740908667147791,0.0003742755338223432,-9.521997134757096e-05
-2.739309537147792,0.0007088071716140045,-9.521997134757096e-05
-2.737710407147792,0.0007088071716140045,-9.521997134757096e-05
-2.736111277147791,0.0007088071716140045,-9.521997134757096e-05
-2.734512147147791,0.0007088071716140045,-9.521997134757096e-05
-2.732913017147792,0.0007088071716140045,-9.521997134757096e-05
-2.731313887147792,0.0007088071716140045,-9.521997134757096e-05
-2.729714757147791,0.0003742755338223432,-9.521997134757096e-05
-2.728115627147791,0.0003742755338223432,-9.521997134757096e-05
-2.726516497147792,0.0003742755338223432,-9.521997134757096e-05
-2.724917367147792,0.0003742755338223432,-9.521997134757096e-05
-2.723318237147791,0.0007088071716140045,-9.521997134757096e-05
-2.721719107147791,0.0007088071716140045,-9.521997134757096e-05
-2.720119977147792,0.0007088071716140045,-9.521997134757096e-05
-2.718520847147792,0.0007088071716140045,-9.521997134757096e-05
-2.716921717147791,0.0007088071716140045,-9.521997134757096e-05
-2.715322587147791,0.0007088071716140045,-9.521997134757096e-05
-2.713723457147792,0.0007088071716140045,-9.521997134757096e-05
-2.712124327147792,0.0003742755338223432,-9.521997134757096e-05
-2.710525197147792,0.0003742755338223432,-9.521997134757096e-05
-2.708926067147791,0.0003742755338223432,-9.521997134757096e-05
-2.707326937147791,0.0003742755338223432,-9.521997134757096e-05
-2.705727807147792,0.0007088071716140045,-9.521997134757096e-05
-2.704128677147792,0.0007088071716140045,-9.521997134757096e-05
-2.702529547147791,0.0007088071716140045,-9.521997134757096e-05
-2.700930417147791,0.0007088071716140045,-9.521997134757096e-05
-2.699331287147792,0.0007088071716140045,-9.521997134757096e-05
-2.697732157147792,0.0003742755338224954,-9.521997134757096e-05
-2.696133027147791,0.0003742755338223432,-9.521997134757096e-05
-2.694533897147791,0.0003742755338223432,-9.521997134757096e-05
-2.692934767147792,0.0003742755338223432,-9.521997134757096e-05
-2.691335637147792,0.0003742755338223432,-9.521997134757096e-05
-2.689736507147791,0.0007088071716140045,-9.521997134757096e-05
-2.688137377147791,0.0007088071716140045,-9.521997134757096e-05
-2.686538247147792,0.0007088071716140045,-9.521997134757096e-05
-2.684939117147792,0.0007088071716140045,-9.521997134757096e-05
-2.683339987147791,0.0007088071716140045,-9.521997134757096e-05
-2.681740857147791,0.0007088071716140045,-9.521997134757096e-05
-2.680141727147792,0.0007088071716140045,-9.521997134757096e-05
-2.678542597147792,0.0003742755338223432,-9.521997134757096e-05
-2.676943467147791,0.0003742755338223432,-9.521997134757096e-05
-2.675344337147791,0.0003742755338223432,-9.521997134757096e-05
-2.673745207147792,0.0003742755338223432,-9.521997134757096e-05
-2.672146077147792,0.0007088071716140045,-9.521997134757096e-05
-2.670546947147791,0.0007088071716140045,-9.521997134757096e-05
-2.668947817147791,0.0007088071716140045,-9.521997134757096e-05
-2.667348687147792,0.0007088071716140045,-9.521997134757096e-05
-2.665749557147792,0.0007088071716140045,-9.521997134757096e-05
-2.664150427147791,0.0007088071716140045,-9.521997134757096e-05
-2.662551297147791,0.0003742755338223432,-9.521997134757096e-05
-2.660952167147792,0.0003742755338223432,-9.521997134757096e-05
-2.659353037147792,0.0003742755338223432,-9.521997134757096e-05
-2.657753907147791,0.0003742755338224954,-9.521997134757096e-05
-2.656154777147791,0.0007088071716140045,-9.521997134757096e-05
-2.654555647147792,0.0007088071716140045,-9.521997134757096e-05
-2.652956517147792,0.0007088071716140045,-9.521997134757096e-05
-2.651357387147791,0.0007088071716140045,-9.521997134757096e-05
-2.649758257147791,0.0007088071716140045,-9.521997134757096e-05
-2.648159127147792,0.0007088071716140045,-9.521997134757096e-05
-2.646559997147792,0.0007088071716140045,-9.521997134757096e-05
-2.644960867147791,0.0003742755338223432,-9.521997134757096e-05
-2.643361737147791,0.0003742755338223432,-9.521997134757096e-05
-2.641762607147792,0.0007088071716140045,-9.521997134757096e-05
-2.640163477147792,0.0003742755338223432,-9.521997134757096e-05
-2.638564347147791,0.0007088071716140045,-9.521997134757096e-05
-2.636965217147791,0.0007088071716140045,-9.521997134757096e-05
-2.635366087147792,0.0007088071716140045,-9.521997134757096e-05
-2.633766957147792,0.0007088071716140045,-9.521997134757096e-05
-2.632167827147791,0.0007088071716140045,-9.521997134757096e-05
-2.630568697147791,0.0007088071716140045,-9.521997134757096e-05
-2.628969567147792,0.0003742755338223432,-9.521997134757096e-05
-2.627370437147792,0.0003742755338223432,-9.521997134757096e-05
-2.625771307147792,0.0007088071716138524,-9.521997134757096e-05
-2.624172177147791,0.0003742755338223432,-9.521997134757096e-05
-2.622573047147791,0.0007088071716140045,-9.521997134757096e-05
-2.620973917147792,0.0007088071716140045,-9.521997134757096e-05
-2.619374787147792,0.0007088071716140045,-9.521997134757096e-05
-2.617775657147791,0.0007088071716140045,-9.521997134757096e-05
-2.616176527147791,0.0007088071716140045,-9.521997134757096e-05
-2.614577397147792,0.0007088071716140045,-9.521997134757096e-05
-2.612978267147792,0.0003742755338224954,-9.521997134757096e-05
-2.611379137147791,0.0003742755338223432,-9.521997134757096e-05
-2.609780007147791,0.0003742755338223432,-9.521997134757096e-05
-2.608180877147792,0.0003742755338223432,-9.521997134757096e-05
-2.606581747147792,0.0007088071716138524,-9.521997134757096e-05
-2.604982617147791,0.0007088071716140045,-9.521997134757096e-05
-2.603383487147791,0.0007088071716140045,-9.521997134757096e-05
-2.601784357147792,0.0007088071716140045,-9.521997134757096e-05
-2.600185227147792,0.0007088071716140045,-9.521997134757096e-05
-2.598586097147791,0.0007088071716140045,-9.521997134757096e-05
-2.596986967147791,0.0003742755338223432,-9.521997134757096e-05
-2.595387837147792,0.0003742755338223432,-9.521997134757096e-05
-2.593788707147792,0.0003742755338223432,-9.521997134757096e-05
-2.592189577147791,0.0003742755338223432,-9.521997134757096e-05
-2.590590447147791,0.0003742755338223432,-9.521997134757096e-05
-2.588991317147792,0.0007088071716140045,-9.521997134757096e-05
-2.587392187147792,0.0007088071716140045,-9.521997134757096e-05
-2.585793057147791,0.0007088071716140045,-9.521997134757096e-05
-2.584193927147791,0.0007088071716140045,-9.521997134757096e-05
-2.582594797147792,0.0007088071716140045,-9.521997134757096e-05
-2.580995667147792,0.0007088071716140045,-9.521997134757096e-05
-2.579396537147791,0.0003742755338223432,-9.521997134757096e-05
-2.577797407147791,0.0003742755338223432,-9.521997134757096e-05
-2.576198277147792,0.0003742755338223432,-9.521997134757096e-05
-2.574599147147792,0.0003742755338223432,-9.521997134757096e-05
-2.573000017147791,0.0007088071716140045,-9.521997134757096e-05
-2.571400887147791,0.0007088071716140045,-9.521997134757096e-05
-2.569801757147792,0.0007088071716140045,-9.521997134757096e-05
-2.568202627147792,0.0007088071716140045,-9.521997134757096e-05
-2.566603497147791,0.0007088071716138524,-9.521997134757096e-05
-2.565004367147791,0.0003742755338223432,-9.521997134757096e-05
-2.563405237147792,0.0003742755338223432,-9.521997134757096e-05
-2.561806107147792,0.0003742755338223432,-9.521997134757096e-05
-2.560206977147791,0.0003742755338223432,-9.521997134757096e-05
-2.558607847147791,0.0003742755338223432,-9.521997134757096e-05
-2.557008717147792,0.0003742755338223432,-9.521997134757096e-05
-2.555409587147792,0.0007088071716140045,-9.521997134757096e-05
-2.553810457147791,0.0007088071716140045,-9.521997134757096e-05
-2.552211327147791,0.0007088071716140045,-9.521997134757096e-05
-2.550612197147792,0.0007088071716140045,-9.521997134757096e-05
-2.549013067147792,0.0007088071716140045,-9.521997134757096e-05
-2.547413937147792,0.0007088071716140045,-9.521997134757096e-05
-2.545814807147791,0.0003742755338223432,-9.521997134757096e-05
-2.544215677147792,0.0003742755338223432,-9.521997134757096e-05
-2.542616547147792,0.0003742755338223432,-9.521997134757096e-05
-2.541017417147792,0.0003742755338223432,-9.521997134757096e-05
-2.539418287147791,0.0007088071716140045,-9.521997134757096e-05
-2.537819157147791,0.0007088071716140045,-9.521997134757096e-05
-2.536220027147792,0.0007088071716140045,-9.521997134757096e-05
-2.534620897147792,0.0007088071716140045,-9.521997134757096e-05
-2.533021767147791,0.0007088071716140045,-9.521997134757096e-05
-2.531422637147791,0.0007088071716140045,-9.521997134757096e-05
-2.529823507147792,0.0007088071716140045,-9.521997134757096e-05
-2.528224377147792,0.0003742755338224954,-9.521997134757096e-05
-2.526625247147791,0.0003742755338223432,-9.521997134757096e-05
-2.525026117147791,0.0007088071716140045,-9.521997134757096e-05
-2.523426987147792,0.0003742755338223432,-9.521997134757096e-05
-2.521827857147792,0.0007088071716138524,-9.521997134757096e-05
-2.520228727147791,0.0007088071716140045,-9.521997134757096e-05
-2.518629597147791,0.0007088071716140045,-9.521997134757096e-05
-2.517030467147792,0.0007088071716140045,-9.521997134757096e-05
-2.515431337147792,0.0007088071716140045,-9.521997134757096e-05
-2.513832207147791,0.0007088071716140045,-9.521997134757096e-05
-2.512233077147791,0.0003742755338223432,-9.521997134757096e-05
-2.510633947147792,0.0003742755338223432,-9.521997134757096e-05
-2.509034817147792,0.0003742755338223432,-9.521997134757096e-05
-2.507435687147791,0.0003742755338223432,-9.521997134757096e-05
-2.505836557147791,0.0007088071716140045,-9.521997134757096e-05
-2.504237427147792,0.0007088071716140045,-9.521997134757096e-05
-2.502638297147792,0.0007088071716140045,-9.521997134757096e-05
-2.501039167147791,0.0007088071716140045,-9.521997134757096e-05
-2.499440037147791,0.0007088071716140045,-9.521997134757096e-05
-2.497840907147792,0.0003742755338223432,-9.521997134757096e-05
-2.496241777147792,0.0003742755338223432,-9.521997134757096e-05
-2.494642647147791,0.0003742755338223432,-9.521997134757096e-05
-2.493043517147791,0.0003742755338223432,-9.521997134757096e-05
-2.491444387147792,0.0003742755338223432,-9.521997134757096e-05
-2.489845257147792,0.0007088071716140045,-9.521997134757096e-05
-2.488246127147791,0.0007088071716140045,-9.521997134757096e-05
-2.486646997147791,0.0007088071716140045,-9.521997134757096e-05
-2.485047867147792,0.0007088071716140045,-9.521997134757096e-05
-2.483448737147792,0.0007088071716140045,-9.521997134757096e-05
-2.481849607147791,0.0007088071716140045,-9.521997134757096e-05
-2.480250477147791,0.0007088071716140045,-9.521997134757096e-05
-2.478651347147792,0.0003742755338223432,-9.521997134757096e-05
-2.477052217147792,0.0003742755338223432,-9.521997134757096e-05
-2.475453087147791,0.0003742755338223432,-9.521997134757096e-05
-2.473853957147791,0.0003742755338223432,-9.521997134757096e-05
-2.472254827147792,0.0007088071716140045,-9.521997134757096e-05
-2.470655697147792,0.0007088071716140045,-9.521997134757096e-05
-2.469056567147791,0.0007088071716140045,-9.521997134757096e-05
-2.467457437147791,0.0007088071716140045,-9.521997134757096e-05
-2.465858307147792,0.0007088071716140045,-9.521997134757096e-05
-2.464259177147792,0.0007088071716140045,-9.521997134757096e-05
-2.462660047147792,0.0003742755338224954,-9.521997134757096e-05
-2.461060917147791,0.0003742755338223432,-9.521997134757096e-05
-2.459461787147792,0.0003742755338223432,-9.521997134757096e-05
-2.457862657147792,0.0003742755338223432,-9.521997134757096e-05
-2.456263527147792,0.0007088071716138524,-9.521997134757096e-05
-2.454664397147791,0.0007088071716140045,-9.521997134757096e-05
-2.453065267147791,0.0007088071716140045,-9.521997134757096e-05
-2.451466137147792,0.0007088071716140045,-9.521997134757096e-05
-2.449867007147792,0.0007088071716140045,-9.521997134757096e-05
-2.448267877147791,0.0007088071716140045,-9.521997134757096e-05
-2.446668747147791,0.0003742755338223432,-9.521997134757096e-05
-2.445069617147792,0.0003742755338223432,-9.521997134757096e-05
-2.443470487147792,0.0003742755338223432,-9.521997134757096e-05
-2.441871357147791,0.0003742755338223432,-9.521997134757096e-05
-2.440272227147791,0.0003742755338223432,-9.521997134757096e-05
-2.438673097147792,0.0007088071716140045,-9.521997134757096e-05
-2.437073967147792,0.0007088071716140045,-9.521997134757096e-05
-2.435474837147791,0.0007088071716140045,-9.521997134757096e-05
-2.433875707147791,0.0007088071716140045,-9.521997134757096e-05
-2.432276577147792,0.0007088071716140045,-9.521997134757096e-05
-2.430677447147792,0.0007088071716140045,-9.521997134757096e-05
-2.429078317147791,0.0003742755338223432,-9.521997134757096e-05
-2.427479187147791,0.0003742755338223432,-9.521997134757096e-05
-2.425880057147792,0.0003742755338223432,-9.521997134757096e-05
-2.424280927147792,0.0003742755338223432,-9.521997134757096e-05
-2.422681797147791,0.0007088071716140045,-9.521997134757096e-05
-2.421082667147791,0.0007088071716140045,-9.521997134757096e-05
-2.419483537147792,0.0007088071716140045,-9.521997134757096e-05
-2.417884407147792,0.0007088071716140045,-9.521997134757096e-05
-2.416285277147791,0.0007088071716140045,-9.521997134757096e-05
-2.414686147147791,0.0003742755338223432,-9.521997134757096e-05
-2.413087017147792,0.0003742755338223432,-9.521997134757096e-05
-2.411487887147792,0.0003742755338223432,-9.521997134757096e-05
-2.409888757147791,0.0003742755338223432,-9.521997134757096e-05
-2.408289627147791,0.0003742755338223432,-9.521997134757096e-05
-2.406690497147792,0.0007088071716140045,-9.521997134757096e-05
-2.405091367147792,0.0007088071716140045,-9.521997134757096e-05
-2.403492237147791,0.0007088071716140045,-9.521997134757096e-05
-2.401893107147791,0.0007088071716140045,-9.521997134757096e-05
-2.400293977147792,0.0007088071716140045,-9.521997134757096e-05
-2.398694847147792,0.0007088071716140045,-9.521997134757096e-05
-2.397095717147791,0.0007088071716138524,-9.521997134757096e-05
-2.395496587147791,0.0003742755338223432,-9.521997134757096e-05
-2.393897457147792,0.0003742755338223432,-9.521997134757096e-05
-2.392298327147792,0.0003742755338223432,-9.521997134757096e-05
