mean_activity,max_activity,std_activity,peak_freq_region_0,power_region_0,peak_freq_region_1,power_region_1
1.663397970751525,4.970112709562078,1.839996401363903,23,11946.125312837024,9999,88990.16421222678
1.663397970751525,4.970112709562078,1.839996401363903,23,11946.125312837024,9999,88990.16421222678
1.663397970751525,4.970112709562078,1.839996401363903,23,11946.125312837024,9999,88990.16421222678
1.663397970751525,4.970112709562078,1.839996401363903,23,11946.125312837024,9999,88990.16421222678
1.663397970751525,4.970112709562078,1.839996401363903,23,11946.125312837024,9999,88990.16421222678
